,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,main_genre
2562,1985,Kool & the Gang,Misled,0.842,0.644,11,-7.814,1,0.0456,0.0157,0.00205,0.0369,0.933,122.357,246293,4,37,66,
2563,1985,Eurythmics,Would I Lie to You?,0.613,0.912,2,-4.639,1,0.0328,0.0378,3.65e-05,0.52,0.732,131.962,268240,4,45,71,rock
2564,1985,ABC,Be Near Me,0.728,0.599,5,-11.745,1,0.0304,0.138,0.0609,0.0968,0.855,124.678,219827,4,40,55,
2565,1985,Paul McCartney,No More Lonely Nights,0.328,0.439,5,-11.449,1,0.0356,0.0125,2.24e-05,0.151,0.488,171.898,287693,4,31,76,rock
2566,1985,Survivor,I Cant Hold Back,0.509,0.681,4,-10.659,1,0.0306,0.499,5.36e-05,0.1,0.33,143.645,238800,4,48,69,rock
2567,1985,Bryan Adams,Summer Of 69,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4,78,76,soul
2568,1985,Katrina and the Waves,Walking on Sunshine,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4,77,64,rock
2569,1985,Wham!,Freedom,0.591,0.651,0,-12.882,1,0.0424,0.42,1.97e-06,0.129,0.824,132.539,302200,4,51,73,
2570,1985,Julian Lennon,Too Late for Goodbyes,0.867,0.743,11,-8.229,0,0.0325,0.16,0.00365,0.045,0.969,122.42,214667,4,45,39,
2571,1985,Julian Lennon,Valotte,0.571,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,257040,4,37,39,
2572,1985,Power Station,Some Like It Hot,0.732,0.893,2,-8.355,1,0.0488,0.0816,2.05e-05,0.0783,0.654,125.487,305467,4,38,40,
2573,1985,Ashford & Simpson,Solid,0.814,0.474,0,-12.017,1,0.0309,0.27,8.16e-06,0.599,0.956,101.241,312000,4,50,48,
2574,1985,Madonna,Angel,0.752,0.593,7,-13.673,1,0.0367,0.296,0.000196,0.168,0.834,133.266,236133,4,41,78,rock
2575,1985,Bruce Springsteen,Im on Fire,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,30,31,rock
2576,1985,Hall & Oates,Method of Modern Love,0.687,0.603,5,-9.09,0,0.0526,0.0742,1.37e-06,0.051,0.841,94.715,254533,4,39,75,
2577,1985,Thompson Twins,Lay Your Hands on Me,0.786,0.701,7,-11.938,1,0.033,0.117,5.5e-05,0.211,0.841,102.838,313107,4,55,59,0
2578,1985,DeBarge,Whos Holding Donna Now,0.658,0.334,3,-14.648,0,0.0254,0.423,2.21e-05,0.127,0.647,90.173,267733,4,53,55,soul
2579,1985,John Cougar Mellencamp,Lonely Ol Night,0.654,0.891,9,-3.931,1,0.0327,0.00522,0.01,0.035,0.757,126.555,225173,4,45,66,rock
2580,1985,Heart,What About Love,0.246,0.631,2,-7.067,0,0.0377,0.295,0.0,0.321,0.3,160.633,221671,4,57,71,soul
2581,1985,David Lee Roth,California Girls,0.582,0.748,4,-5.93,1,0.0521,0.432,0.0,0.0707,0.433,115.13,171456,4,56,74,
2582,1985,Kool & the Gang,Fresh,0.848,0.493,11,-11.366,0,0.033,0.0151,0.0386,0.0316,0.918,117.724,228627,4,33,66,
2583,1985,Jermaine Jackson,Do What You Do,0.573,0.462,1,-9.634,0,0.0256,0.448,0.0,0.232,0.399,112.682,252547,4,41,49,rock
2584,1985,The Time,Jungle Love,0.761,0.641,8,-13.466,0,0.0445,0.0713,0.0269,0.483,0.822,119.61,333360,4,53,55,
2585,1985,Bruce Springsteen,Born in the U.S.A.,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4,72,76,rock
2586,1985,Tina Turner,Private Dancer,0.587,0.572,2,-9.656,1,0.0413,0.363,0.0871,0.0915,0.471,115.466,434373,4,55,69,rock
2587,1985,Aretha Franklin,Whos Zoomin Who,0.787,0.466,8,-13.028,1,0.0384,0.353,0.0,0.0531,0.84,109.76,283293,4,47,75,rock
2588,1985,Sting,Fortress Around Your Heart,0.68,0.467,7,-15.469,1,0.0288,0.333,7.14e-06,0.0698,0.68,120.546,279693,4,38,72,
2589,1985,Lionel Richie,Penny Lover,0.695,0.525,4,-9.203,1,0.0369,0.476,0.00231,0.0943,0.601,100.384,226107,4,45,72,rock
2590,1985,Don Henley,All She Wants to Do Is Dance,0.689,0.549,7,-11.936,1,0.0304,0.0363,0.0,0.0672,0.906,114.938,269107,4,51,66,rock
2591,1985,Madonna,Dress You Up,0.634,0.896,0,-3.073,0,0.0318,0.0298,0.0036,0.1,0.827,136.098,242240,4,50,78,rock
2592,1985,Night Ranger,Sentimental Street,0.653,0.617,0,-11.948,1,0.0295,0.202,0.0,0.151,0.545,99.647,251493,4,32,52,rock
2593,1985,Sheena Easton,Sugar Walls,0.744,0.55,10,-12.689,1,0.0554,0.0746,4.2e-05,0.0353,0.853,126.51,241600,4,31,55,rock
2595,1986,Lionel Richie,"Say You, Say Me",0.64,0.406,8,-11.129,1,0.0274,0.367,0.0,0.0865,0.233,128.026,241067,4,69,72,rock
2596,1986,Klymaxx,I Miss You,0.548,0.356,5,-18.149,1,0.036,0.477,0.0,0.266,0.277,139.536,333267,4,32,42,
2598,1986,Mr. Mister,Broken Wings,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933,4,61,59,rock
2599,1986,Whitney Houston,How Will I Know,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,275533,4,69,77,soul
2600,1986,Eddie Murphy,Party All the Time,0.699,0.696,11,-13.045,1,0.0458,0.0098,0.000345,0.0427,0.673,135.027,253293,4,54,49,rock
2601,1986,Survivor,Burning Heart,0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,230720,4,62,69,rock
2602,1986,Mr. Mister,Kyrie,0.489,0.676,0,-8.769,1,0.0367,0.287,0.0,0.389,0.623,89.735,256960,4,56,59,rock
2603,1986,Robert Palmer,Addicted to Love,0.702,0.59,2,-12.76,1,0.0302,0.361,3.91e-06,0.0512,0.973,111.57,363640,4,64,60,0
2604,1986,Whitney Houston,Greatest Love of All,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,291400,4,63,77,soul
2605,1986,Atlantic Starr,Secret Lovers,0.616,0.361,0,-16.097,1,0.0388,0.585,0.0,0.24,0.511,80.041,330093,4,44,51,rock
2607,1986,Peter Cetera,Glory of Love,0.518,0.585,5,-8.485,1,0.0279,0.0778,2.43e-06,0.31,0.312,144.998,258120,4,70,63,rock
2608,1986,Pet Shop Boys,West End Girls,0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,245360,4,56,68,rock
2609,1986,Billy Ocean,Therell Be Sad Songs (To Make You Cry),0.563,0.458,0,-7.673,1,0.0305,0.748,0.0,0.103,0.259,79.738,292680,4,47,62,rock
2610,1986,Simple Minds,Alive and Kicking,0.602,0.694,0,-11.337,1,0.0313,0.153,0.000207,0.164,0.619,103.105,287133,4,58,68,rock
2611,1986,Heart,Never,0.753,0.577,3,-8.472,0,0.0746,0.568,0.00186,0.139,0.59,103.006,218000,4,54,71,soul
2612,1986,Prince and The Revolution,Kiss,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,4,73,75,
2613,1986,Steve Winwood,Higher Love,0.712,0.905,5,-5.774,1,0.042,0.0691,0.0201,0.499,0.942,98.601,256040,4,60,63,rock
2614,1986,Huey Lewis and the News,Stuck with You,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,269573,4,59,64,pop
2615,1986,Simply Red,Holding Back the Years,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4,66,70,0
2616,1986,Peter Gabriel,Sledgehammer,0.655,0.694,1,-5.184,1,0.0326,0.0238,0.0,0.0344,0.431,96.458,313533,4,55,65,rock
2617,1986,Starship,Sara,0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-06,0.118,0.365,100.273,292800,4,42,81,rock
2618,1986,The Human League,Human,0.641,0.528,8,-11.11,1,0.0254,0.0666,0.000362,0.0729,0.524,101.399,229160,4,47,63,
2619,1986,Nu Shooz,I Cant Wait,0.785,0.844,7,-4.63,0,0.0574,0.166,0.002,0.0681,0.94,103.968,218827,4,48,42,rock
2620,1986,Berlin,Take My Breath Away,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,255733,4,70,70,rock
2621,1986,Falco,Rock Me Amadeus,0.609,0.901,4,-4.929,0,0.144,0.315,0.00949,0.116,0.866,176.664,201467,4,50,57,
2622,1986,Madonna,Papa Dont Preach,0.807,0.906,5,-8.973,0,0.0371,0.311,0.000791,0.0248,0.971,121.54,345280,4,58,78,rock
2623,1986,Bon Jovi,You Give Love a Bad Name,0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,222707,4,72,79,soul
2624,1986,Billy Ocean,"When the Going Gets Tough, the Tough Get Going",0.752,0.782,4,-6.131,1,0.047,0.426,0.0,0.33,0.94,122.039,247453,4,41,62,rock
2625,1986,Janet Jackson,When I Think of You,0.771,0.623,6,-11.448,0,0.0416,0.0894,0.0263,0.0531,0.697,116.218,235493,4,46,70,0
2626,1986,Heart,These Dreams,0.535,0.532,11,-9.865,1,0.0291,0.508,0.0,0.0868,0.3,79.107,254476,4,59,71,soul
2627,1986,Glass Tiger,Dont Forget Me (When Im Gone),0.612,0.697,9,-9.144,1,0.0261,0.0802,0.00049,0.323,0.736,109.837,248027,4,54,46,
2628,1986,Madonna,Live to Tell,0.673,0.314,2,-14.156,0,0.0279,0.411,0.0334,0.107,0.27,109.841,353000,4,53,78,rock
2629,1986,Belinda Carlisle,Mad About You,0.576,0.743,9,-7.279,1,0.039,0.00102,0.00239,0.0776,0.36,143.895,217573,4,41,63,rock
2630,1986,Level 42,Something About You,0.707,0.568,6,-13.52,0,0.0291,0.0319,0.0298,0.055,0.877,105.326,223440,4,57,58,rock
2631,1986,Bananarama,Venus,0.685,0.957,9,-4.403,1,0.0527,0.0223,0.73,0.161,0.892,126.104,228653,4,37,62,rock
2632,1986,Lionel Richie,Dancing on the Ceiling,0.714,0.779,0,-8.584,1,0.0519,0.132,2.24e-06,0.386,0.694,133.2,270720,4,61,72,rock
2633,1986,Miami Sound Machine,Conga,0.789,0.655,2,-14.825,1,0.0474,0.167,0.0409,0.0311,0.865,122.236,254000,4,53,56,soul
2634,1986,Cyndi Lauper,True Colors,0.386,0.145,0,-16.94,1,0.0362,0.792,0.000196,0.1,0.262,171.63,226067,4,67,71,0
2635,1986,Kenny Loggins,Danger Zone,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,69,69,soul
2636,1986,Janet Jackson,What Have You Done For Me Lately,0.849,0.415,1,-12.674,1,0.058,0.015,0.00302,0.0762,0.831,114.044,299493,4,43,70,0
2637,1986,Howard Jones,No One Is to Blame,0.623,0.341,9,-10.196,1,0.027,0.68,2.16e-06,0.103,0.362,93.984,210533,4,48,54,rock
2638,1986,Sly Fox,Lets Go All the Way,0.633,0.714,5,-13.574,1,0.0325,0.193,0.000307,0.296,0.865,98.149,239107,4,40,31,
2639,1986,Robert Palmer,I Didnt Mean to Turn You On,0.693,0.533,5,-13.902,0,0.0506,0.0859,0.546,0.22,0.966,120.718,224760,4,40,60,0
2640,1986,Miami Sound Machine,Words Get in the Way,0.674,0.31,5,-17.352,1,0.0329,0.293,1.64e-05,0.108,0.56,155.656,205533,4,38,56,soul
2641,1986,The Bangles,Manic Monday,0.685,0.594,2,-10.906,1,0.0289,0.294,3.69e-06,0.358,0.853,121.761,184160,4,55,64,
2642,1986,Dire Straits,Walk of Life,0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-05,0.124,0.804,172.404,252467,4,60,76,rock
2643,1986,Boston,Amanda,0.45,0.415,7,-14.028,1,0.0318,0.322,0.0,0.104,0.279,125.434,256200,4,55,68,rock
2644,1986,Stacey Q,Two of Hearts,0.852,0.523,5,-6.716,0,0.032,0.0833,0.0,0.106,0.65,130.154,237533,4,52,41,rock
2645,1986,The Jets,Crush on You,0.777,0.834,1,-10.851,1,0.0574,0.0209,0.0976,0.0446,0.967,120.332,272493,4,44,45,
2646,1986,Orchestral Manoeuvres in the Dark,If You Leave,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,268547,4,57,61,blues
2647,1986,Genesis,Invisible Touch,0.659,0.878,0,-5.987,1,0.0298,0.339,0.000543,0.0731,0.843,131.037,209587,4,58,68,
2648,1986,Sade,The Sweetest Taboo,0.752,0.824,10,-9.455,0,0.0447,0.128,0.0103,0.306,0.961,91.563,277153,4,58,72,rock
2649,1986,INXS,What You Need,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000,4,39,69,0
2650,1986,Stevie Nicks,Talk to Me,0.643,0.712,5,-6.385,1,0.0266,0.0576,0.00467,0.287,0.636,103.07,250027,4,21,18,rock
2651,1986,Janet Jackson,Nasty,0.845,0.883,1,-11.7,0,0.0654,0.455,0.00833,0.13,0.536,103.675,243133,4,49,70,0
2652,1986,Eddie Money,Take Me Home Tonight,0.622,0.845,1,-5.984,1,0.0324,0.118,0.0,0.0984,0.715,132.752,211467,4,61,60,rock
2653,1986,Jermaine Stewart,We Dont Have to Take Our Clothes Off,0.816,0.707,6,-8.601,0,0.0363,0.0244,0.000142,0.0469,0.922,123.084,293240,4,49,41,
2654,1986,Lisa Lisa and Cult Jam,All Cried Out,0.46,0.498,1,-8.835,1,0.0277,0.127,0.0295,0.186,0.403,144.149,284333,4,39,48,
2655,1986,The Outfield,Your Love,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,4,70,64,
2656,1986,Wham!,Im Your Man,0.757,0.837,2,-6.943,1,0.0508,0.296,0.0,0.0567,0.592,132.152,243093,4,58,73,
2657,1986,Scritti Politti,Perfect Way,0.721,0.64,4,-11.882,0,0.0661,0.105,0.0394,0.353,0.741,104.576,284120,4,39,39,rock
2658,1986,James Brown,Living in America,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840,4,54,67,rnb
2659,1986,John Cougar Mellencamp,R.O.C.K. in the U.S.A.,0.433,0.955,9,-3.99,1,0.0665,0.0101,4.05e-06,0.24,0.897,163.793,174427,4,44,66,rock
2660,1986,El DeBarge,Whos Johnny,0.69,0.7,0,-11.494,0,0.0521,0.303,0.00188,0.119,0.758,110.668,248467,4,35,46,0
2661,1986,Cameo,Word Up!,0.885,0.82,6,-13.054,0,0.0642,0.0511,0.00263,0.0458,0.853,116.217,261000,4,62,56,0
2662,1986,Van Halen,Why Cant This Be Love,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,227693,4,60,73,rock
2664,1986,Tina Turner,Typical Male,0.762,0.745,1,-7.772,0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,256827,4,44,69,rock
2665,1986,John Cougar Mellencamp,Small Town,0.661,0.909,11,-2.705,1,0.0338,0.152,0.00274,0.383,0.681,123.149,221627,4,60,66,rock
2666,1986,Baltimora,Tarzan Boy,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,378947,4,62,50,rock
2667,1986,Mike + The Mechanics,All I Need Is a Miracle,0.602,0.774,0,-13.083,1,0.0338,0.0312,5.68e-05,0.0497,0.971,135.125,252427,4,44,61,
2668,1986,Michael McDonald,Sweet Freedom,0.568,0.751,5,-9.672,0,0.0804,0.0462,0.000227,0.991,0.657,116.979,323760,4,38,59,rock
2669,1986,Madonna,True Blue,0.799,0.773,11,-10.035,1,0.0393,0.261,2.58e-06,0.044,0.896,118.045,258227,4,54,78,rock
2670,1986,Timex Social Club,Rumors,0.873,0.754,8,-6.286,1,0.0496,0.0377,0.0,0.053,0.556,106.33,288554,4,43,32,
2671,1986,Dream Academy,Life in a Northern Town,0.563,0.476,4,-13.342,1,0.0329,0.265,0.0,0.494,0.432,121.67,259293,4,54,43,
2672,1986,Miami Sound Machine,Bad Boy,0.627,0.455,0,-16.185,0,0.0806,0.0475,0.0543,0.0432,0.858,181.498,235507,4,35,56,soul
2673,1986,ZZ Top,Sleeping Bag,0.62,0.688,7,-12.892,1,0.0435,0.00181,0.00482,0.0464,0.793,112.122,242333,4,48,70,rock
2674,1986,The Cars,Tonight She Comes,0.655,0.837,5,-7.984,1,0.0264,0.053,0.0137,0.104,0.928,141.68,236733,4,44,67,
2675,1986,Rod Stewart,Love Touch,0.496,0.911,4,-7.733,1,0.0471,0.0362,1.75e-05,0.0526,0.778,179.025,244013,4,24,74,rock
2676,1986,Sheila E.,A Love Bizarre,0.768,0.612,1,-13.381,1,0.0454,0.0217,0.0239,0.0513,0.878,113.798,738053,4,42,51,rock
2677,1986,Genesis,Throwing It All Away,0.47,0.621,1,-7.294,1,0.0268,0.135,0.00354,0.0846,0.307,83.955,230520,4,40,68,
2678,1986,Regina,Baby Love,0.741,0.582,2,-6.69,0,0.0417,0.168,1.14e-06,0.181,0.828,97.846,217587,4,66,67,
2679,1986,Arcadia,Election Day,0.716,0.634,2,-9.332,1,0.0315,0.000557,7.29e-05,0.249,0.348,110.789,329107,4,35,51,
2680,1986,Elton John,Nikita,0.634,0.646,7,-9.316,1,0.0287,0.137,0.000172,0.0754,0.744,86.612,343240,4,64,81,blues
2681,1986,Phil Collins,Take Me Home,0.62,0.807,8,-7.753,1,0.0548,0.471,0.108,0.0477,0.579,118.796,353573,4,39,74,0
2683,1986,Anita Baker,Sweet Love,0.453,0.72,10,-6.789,0,0.0252,0.229,0.0,0.0886,0.586,86.988,261773,4,35,66,rock
2684,1986,Moody Blues,Your Wildest Dreams,0.535,0.585,7,-15.919,1,0.0378,0.318,0.0379,0.279,0.66,141.377,291000,4,56,61,rock
2686,1986,Starpoint,Object of My Desire,0.78,0.695,5,-10.906,0,0.0539,0.0412,0.0036,0.0345,0.887,116.122,306453,4,48,36,
2687,1986,Daryl Hall,Dreamtime,0.617,0.773,7,-10.03,1,0.0323,0.0333,1.46e-06,0.0994,0.794,121.675,285093,4,30,75,rock
2689,1986,Thompson Twins,King for a Day,0.71,0.778,4,-7.473,1,0.0437,0.102,1.39e-05,0.0482,0.633,109.1,318147,4,56,59,0
2690,1986,Lionel Richie,Love Will Conquer All,0.787,0.446,5,-10.001,1,0.0266,0.177,1.76e-06,0.237,0.592,98.047,340987,4,40,72,rock
2691,1986,George Michael,A Different Corner,0.266,0.287,6,-10.34,1,0.0333,0.857,0.00898,0.105,0.15,99.148,243533,4,53,74,0
2692,1986,Toto,Ill Be Over You,0.516,0.277,10,-17.85,1,0.0256,0.062,0.0,0.258,0.412,82.168,229880,4,65,76,
2693,1986,Stevie Wonder,Go Home,0.75,0.498,7,-15.939,0,0.0372,0.141,5.61e-05,0.135,0.857,119.238,318040,4,28,78,rock
2694,1987,The Bangles,Walk Like an Egyptian,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.66e-05,0.3,0.819,103.022,204707,4,63,64,
2695,1987,Heart,Alone,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733,4,72,71,soul
2696,1987,Gregory Abbott,Shake You Down,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.826,94.995,245413,4,52,43,
2697,1987,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,80,77,soul
2698,1987,Starship,Nothings Gonna Stop Us Now,0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988,270333,4,73,66,rock
2699,1987,Robbie Nevil,Cest La Vie,0.729,0.798,7,-12.868,1,0.0552,0.533,0.00032,0.725,0.565,102.108,271667,4,40,35,0
2700,1987,Whitesnake,Here I Go Again,0.216,0.668,4,-12.937,0,0.0952,0.375,0.00318,0.296,0.355,174.442,308800,4,57,67,soul
2701,1987,Bruce Hornsby and the Range,The Way It Is,0.565,0.41,7,-11.024,1,0.0375,0.16,0.812,0.189,0.352,111.337,272949,4,12,26,rock
2702,1987,Bob Seger,Shakedown,0.571,0.944,2,-5.365,1,0.072,0.0323,3.26e-06,0.308,0.498,170.696,241947,4,42,68,rock
2703,1987,Bon Jovi,Livin on a Prayer,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4,72,79,soul
2704,1987,Los Lobos,La Bamba,0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,174187,4,56,57,rock
2705,1987,Wang Chung,Everybody Have Fun Tonight,0.736,0.612,9,-12.281,1,0.0386,0.0865,0.000104,0.0387,0.731,128.848,287360,4,50,54,rock
2706,1987,Crowded House,Dont Dream Its Over,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933,4,72,67,0
2707,1987,Atlantic Starr,Always,0.606,0.534,7,-6.758,1,0.0256,0.399,0.000973,0.356,0.328,130.945,288493,4,55,51,rock
2708,1987,U2,With or Without You,0.543,0.432,2,-11.832,1,0.0288,0.000207,0.369,0.146,0.107,110.196,295516,4,68,80,soul
2709,1987,Jody Watley,Looking for a New Love,0.907,0.602,4,-7.376,0,0.0428,0.144,6.71e-05,0.0542,0.896,109.191,242400,4,44,46,rock
2710,1987,Lisa Lisa and Cult Jam,Head to Toe,0.847,0.669,11,-7.318,0,0.113,0.0441,0.00774,0.19,0.84,113.736,302000,4,45,48,
2711,1987,Tiffany,I Think Were Alone Now,0.755,0.727,7,-12.041,1,0.0488,0.0295,0.00702,0.0226,0.932,130.511,228840,4,52,49,
2712,1987,Billy Idol,Mony Mony,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,300213,4,53,49,rock
2713,1987,Billy Vera and the Beaters,At This Moment,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68e-05,0.168,0.16,80.975,234507,3,41,32,
2714,1987,Chris de Burgh,The Lady in Red,0.59,0.306,10,-16.326,1,0.0325,0.328,6.95e-06,0.0377,0.493,77.069,256488,4,61,61,rock
2715,1987,Whitney Houston,Didnt We Almost Have It All,0.54,0.489,10,-10.151,1,0.0269,0.416,0.000915,0.142,0.336,130.984,305067,4,61,77,soul
2716,1987,U2,I Still Havent Found What Im Looking For,0.566,0.783,1,-9.412,1,0.0363,0.0157,0.003,0.0806,0.587,100.864,277477,4,75,80,soul
2717,1987,George Michael,I Want Your Sex,0.812,0.6,10,-13.418,0,0.0538,0.00509,0.0248,0.0465,0.8,99.189,557293,4,49,74,0
2718,1987,Duran Duran,Notorious,0.815,0.626,0,-13.406,1,0.0553,0.504,1.41e-06,0.0372,0.825,106.47,258000,4,37,69,
2719,1987,Debbie Gibson,Only in My Dreams,0.612,0.796,8,-10.885,1,0.0395,0.124,0.00477,0.0888,0.895,124.854,233400,4,51,57,
2720,1987,Bill Medley and Jennifer Warnes,(Ive Had) The Time of My Life,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,289067,4,68,15,
2722,1987,Club Nouveau,Lean on Me,0.748,0.629,0,-8.42,1,0.066,0.0168,0.0,0.0991,0.919,182.448,294947,4,67,71,
2723,1987,Madonna,Open Your Heart,0.656,0.899,5,-5.039,1,0.0565,0.0261,0.0,0.0936,0.865,113.239,229280,4,52,78,rock
2724,1987,Lisa Lisa and Cult Jam,Lost in Emotion,0.722,0.838,0,-6.913,1,0.0544,0.00834,0.0938,0.0841,0.955,119.736,306493,4,45,48,
2725,1987,Cutting Crew,(I Just) Died In Your Arms,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,278627,4,70,61,rock
2727,1987,Kim Wilde,You Keep Me Hangin On,0.689,0.679,7,-12.14,0,0.0321,0.0838,0.000124,0.14,0.669,123.443,255220,4,58,67,rock
2728,1987,Georgia Satellites,Keep Your Hands to Yourself,0.573,0.875,2,-6.508,1,0.0467,0.00261,0.000181,0.0867,0.875,114.788,207093,4,52,46,rock
2730,1987,Janet Jackson,Control,0.782,0.805,11,-12.605,1,0.0472,0.298,0.2,0.194,0.63,120.397,353307,4,41,70,0
2731,1987,Prince,U Got the Look,0.832,0.453,9,-15.012,1,0.0618,0.172,2.27e-05,0.0549,0.783,122.363,227707,4,48,82,
2733,1987,Genesis,Land of Confusion,0.63,0.909,1,-7.142,1,0.0388,0.0431,8.17e-05,0.23,0.811,115.189,286840,4,54,68,
2734,1987,Huey Lewis and the News,Jacobs Ladder,0.661,0.846,10,-5.175,1,0.0315,0.00475,0.0,0.117,0.601,118.036,209453,4,39,64,pop
2735,1987,Madonna,Whos That Girl,0.625,0.646,9,-13.592,0,0.0389,0.214,0.0533,0.0525,0.826,103.893,239173,4,50,78,rock
2736,1987,The Jets,You Got It All,0.725,0.416,5,-7.479,0,0.0244,0.158,0.0,0.0692,0.506,83.541,248933,4,37,45,
2737,1987,Samantha Fox,Touch Me (I Want Your Body),0.63,0.84,9,-4.707,0,0.0383,0.162,7.06e-06,0.0887,0.537,104.882,225987,4,43,48,
2739,1987,Madonna,Causing a Commotion,0.771,0.749,5,-10.628,0,0.0401,0.216,0.00184,0.135,0.854,119.875,261667,4,42,78,rock
2740,1987,Genesis,In Too Deep,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,4,46,68,
2741,1987,Janet Jackson,Lets Wait Awhile,0.69,0.2,1,-16.346,1,0.0302,0.804,0.0,0.115,0.38,86.271,277400,4,45,70,0
2742,1987,Huey Lewis and the News,Hip to Be Square,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467,4,62,64,pop
2743,1987,Chicago,Will You Still Love Me?,0.493,0.573,1,-7.93,1,0.0282,0.0896,0.0,0.0413,0.473,77.126,252600,4,50,67,blues
2744,1987,Fleetwood Mac,Little Lies,0.643,0.655,2,-10.249,1,0.0255,0.213,0.000249,0.0462,0.878,124.731,219800,4,43,81,soul
2745,1987,Suzanne Vega,Luka,0.639,0.674,6,-10.622,1,0.0329,0.172,0.000177,0.111,0.8,124.943,231933,4,41,57,0
2746,1987,Bananarama,I Heard A Rumour,0.666,0.962,11,-4.087,0,0.038,0.0977,5.4e-05,0.196,0.92,123.372,204336,4,56,62,rock
2747,1987,Richard Marx,Dont Mean Nothing,0.673,0.765,5,-10.615,1,0.0256,0.0439,3.43e-05,0.107,0.779,98.241,281533,4,37,64,rock
2748,1987,Kenny G,Songbird,0.475,0.477,7,-9.284,1,0.0307,0.0595,0.805,0.121,0.109,135.383,303253,4,43,66,
2749,1987,Europe,Carrie,0.457,0.487,7,-7.112,1,0.0266,0.113,2.37e-06,0.358,0.139,136.596,272133,4,67,66,
2750,1987,The System,Dont Disturb This Groove,0.521,0.878,9,-8.597,1,0.0542,0.286,6.8e-06,0.136,0.841,159.625,317875,4,48,37,
2751,1987,Madonna,La Isla Bonita,0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,242947,4,64,78,rock
2752,1987,Michael Jackson,Bad,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,247360,4,67,86,soul
2753,1987,Prince,Sign o the Times,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,302760,4,52,82,
